CNTY_NAME,MCD_NAME,STR_WARDS,CTV,Dallet,total,dallet_pct
marinette,peshtigo,0001,c,67,142.5,0.47017543859649125
marinette,peshtigo,0003,c,41.333333333333336,85.66666666666667,0.48249027237354086
marinette,peshtigo,0006,c,53.5,114.5,0.4672489082969432
marquette,buffalo,0001,t,63,139.5,0.45161290322580644
marquette,montello,0001,t,33.75,78,0.4326923076923077
marquette,moundville,0001,t,23.5,49,0.47959183673469385
marquette,neshkoro,0001,t,14,43.5,0.3218390804597701
marquette,newton,0001,t,12,36.5,0.3287671232876712
marquette,oxford,0001,t,38.5,81,0.47530864197530864
marquette,packwaukee,0001,t,45.666666666666664,105.33333333333333,0.43354430379746833
marquette,westfield,0001,t,29.5,71,0.4154929577464789
marquette,westfield,0001,v,37,75.5,0.4900662251655629
marquette,montello,0001,c,39.5,76,0.5197368421052632
menominee,menominee,0003,t,21,34.25,0.6131386861313869
milwaukee,browndeer,0001,v,326,474,0.6877637130801688
milwaukee,browndeer,0003,v,315,507.5,0.6206896551724138
milwaukee,browndeer,0005,v,300.5,456,0.6589912280701754
milwaukee,foxpoint,0001,v,173,251,0.6892430278884463
milwaukee,foxpoint,0005,v,167,237,0.7046413502109705
milwaukee,greendale,0001,v,175.5,390.5,0.4494238156209987
milwaukee,greendale,0003,v,228,424.5,0.5371024734982333
milwaukee,greendale,0005,v,194,385,0.5038961038961038
milwaukee,greendale,0007,v,189,363,0.5206611570247934
milwaukee,greendale,0009,v,215.5,413.5,0.5211608222490931
milwaukee,halescorners,0001,v,108.33333333333333,247,0.43859649122807015
milwaukee,halescorners,0004,v,99.33333333333333,209,0.47527910685805425
milwaukee,halescorners,0007,v,95.66666666666667,192.33333333333334,0.49740034662045063
milwaukee,shorewood,0001,v,345.25,408.5,0.8451652386780906
milwaukee,shorewood,0005,v,312.5,363.5,0.859697386519945
milwaukee,shorewood,0009,v,314.25,366.75,0.8568507157464212
milwaukee,westmilwaukee,0001,v,28,46,0.6086956521739131
milwaukee,westmilwaukee,0003,v,36,62.666666666666664,0.574468085106383
milwaukee,whitefishbay,0001,v,199,329,0.6048632218844985
milwaukee,whitefishbay,0003,v,210,308.5,0.6807131280388979
milwaukee,whitefishbay,0005,v,229,366,0.6256830601092896
milwaukee,cudahy,0001,c,143.66666666666666,236.66666666666666,0.6070422535211267
milwaukee,cudahy,0004,c,104.66666666666667,171.66666666666666,0.6097087378640776
milwaukee,cudahy,0007,c,72,124,0.5806451612903226
milwaukee,cudahy,0010,c,103,195,0.5282051282051282
milwaukee,cudahy,0013,c,132,237.66666666666666,0.5553997194950911
milwaukee,oakcreek,0001,c,153.5,326,0.4708588957055215
milwaukee,oakcreek,0004,c,122,240,0.5083333333333333
milwaukee,oakcreek,0007,c,165,353.6666666666667,0.4665409990574929
milwaukee,oakcreek,0011,c,160,378,0.42328042328042326
milwaukee,oakcreek,0013,c,158.33333333333334,374,0.4233511586452763
milwaukee,oakcreek,0016,c,96.25,180.5,0.5332409972299169
milwaukee,stfrancis,0001,c,84.5,146,0.5787671232876712
milwaukee,stfrancis,0005,c,90.25,152.75,0.5908346972176759
milwaukee,stfrancis,0009,c,118.5,185.5,0.6388140161725068
milwaukee,southmilwaukee,0001,c,138.75,250.5,0.5538922155688623
milwaukee,southmilwaukee,0005,c,94.5,171.75,0.5502183406113537
milwaukee,southmilwaukee,0009,c,125.5,243.5,0.5154004106776181
milwaukee,southmilwaukee,0013,c,114,214.25,0.5320886814469078
monroe,angelo,0001,t,29,61.333333333333336,0.47282608695652173
monroe,greenfield,0001,t,21,54.5,0.3853211009174312
monroe,lafayette,0001,t,14.5,37,0.3918918918918919
monroe,leon,0001,t,45,106,0.42452830188679247
monroe,littlefalls,0001,t,61.5,127,0.484251968503937
monroe,sparta,0001,t,52.333333333333336,112,0.46726190476190477
monroe,tomah,0001,t,44,100.5,0.43781094527363185
monroe,wellington,0001,t,24.5,36.5,0.6712328767123288
monroe,wilton,0001,t,4.8,10.4,0.46153846153846156
monroe,cashton,0001,v,24.333333333333332,46.333333333333336,0.5251798561151079
monroe,sparta,0001,c,51.666666666666664,92,0.5615942028985508
monroe,sparta,0007,c,27.11111111111111,51.22222222222222,0.5292841648590022
monroe,sparta,0013,c,38.166666666666664,67.83333333333333,0.5626535626535627
monroe,tomah,0001,c,25.666666666666668,46.666666666666664,0.55
monroe,tomah,0007,c,24.444444444444443,43.22222222222222,0.5655526992287918
monroe,tomah,0009,c,43.666666666666664,77.66666666666667,0.5622317596566524
oconto,abrams,0001,t,34,78.66666666666667,0.4322033898305085
oconto,brazeau,0001,t,43.666666666666664,114.33333333333333,0.3819241982507289
oconto,chase,0001,t,33,67.6,0.4881656804733728
oconto,gillett,0001,t,28,97.5,0.28717948717948716
oconto,how,0001,t,17.5,47.5,0.3684210526315789
oconto,littleriver,0001,t,25.5,63,0.40476190476190477
oconto,littlesuamico,0001,t,28.75,73.5,0.391156462585034
oconto,morgan,0001,t,42,104,0.40384615384615385
oconto,oconto,0001,t,32.666666666666664,71,0.460093896713615
oconto,ocontofalls,0001,t,43.5,93.5,0.46524064171123
oconto,pensaukee,0001,t,42,90,0.4666666666666667
oconto,riverview,0001,t,31,53,0.5849056603773585
oconto,spruce,0001,t,19,57.5,0.33043478260869563
oconto,stiles,0001,t,37,89.5,0.4134078212290503
oconto,gillett,0001,c,50.333333333333336,100.66666666666667,0.5
oconto,oconto,0001,c,43,72.14285714285714,0.596039603960396
oconto,ocontofalls,0001,c,23.166666666666668,45.333333333333336,0.5110294117647058
oneida,hazelhurst,0001,t,82,141,0.5815602836879432
oneida,minocqua,0002,t,53.666666666666664,109.33333333333333,0.49085365853658536
oneida,minocqua,0005,t,82.5,185,0.44594594594594594
oneida,newbold,0003,t,94,176.5,0.5325779036827195
oneida,nokomis,0001,t,56,99,0.5656565656565656
oneida,pelican,0003,t,49,81,0.6049382716049383
oneida,pinelake,0002,t,42.5,81.5,0.5214723926380368
oneida,sugarcamp,0001,t,77,179,0.4301675977653631
oneida,threelakes,0003,t,51,136,0.375
oneida,woodruff,0001,t,89,175,0.5085714285714286
outagamie,blackcreek,0001,t,26.5,73.5,0.36054421768707484
outagamie,buchanan,0006,t,55,105.66666666666667,0.5205047318611987
outagamie,buchanan,0002,t,60,134.5,0.44609665427509293
outagamie,center,0001,t,30.142857142857142,76.42857142857143,0.394392523364486
outagamie,cicero,0001,t,30.5,58.5,0.5213675213675214
outagamie,dale,0001,t,55,139.5,0.3942652329749104
outagamie,ellington,0001,t,26.333333333333332,92.66666666666667,0.2841726618705036
outagamie,freedom,0001,t,45,96,0.46875
outagamie,freedom,0007,t,42,108.5,0.3870967741935484
outagamie,grandchute,0001,t,147.66666666666666,265.3333333333333,0.5565326633165829
outagamie,grandchute,0005,t,93.33333333333333,165.33333333333334,0.5645161290322581
outagamie,grandchute,0008,t,71,123,0.5772357723577236
outagamie,grandchute,0012,t,87,155,0.5612903225806452
outagamie,greenville,0001,t,71.5,168.75,0.4237037037037037
outagamie,greenville,0007,t,78.5,195,0.4025641025641026
outagamie,oneida,0001,t,31.2,69.2,0.4508670520231214
outagamie,osborn,0001,t,44,90,0.4888888888888889
outagamie,seymour,0001,t,23.5,69.5,0.3381294964028777
outagamie,blackcreek,0001,v,31.5,65,0.4846153846153846
outagamie,combinedlocks,0001,v,47.166666666666664,85,0.5549019607843138
outagamie,hortonville,0001,v,66,136,0.4852941176470588
outagamie,kimberly,0001,v,63.666666666666664,104.66666666666667,0.60828025477707
outagamie,kimberly,0007,v,78.5,133,0.5902255639097744
outagamie,littlechute,0009,v,35,62,0.5645161290322581
outagamie,littlechute,0004,v,70,130,0.5384615384615384
outagamie,littlechute,0007,v,84.5,160,0.528125
outagamie,wrightstown,0004,v,6,15.5,0.3870967741935484
outagamie,kaukauna,0001,c,143.5,253.5,0.5660749506903353
outagamie,kaukauna,0004,c,236.5,390.5,0.6056338028169014
outagamie,kaukauna,0006,c,236.5,392,0.6033163265306123
outagamie,kaukauna,0009,c,112,189,0.5925925925925926
outagamie,newlondon,0001,c,40.5,85.5,0.47368421052631576
outagamie,seymour,0001,c,43.5,74,0.5878378378378378
outagamie,seymour,0003,c,26.5,52,0.5096153846153846
outagamie,seymour,0005,c,33,65.5,0.5038167938931297
ozaukee,belgium,0001,t,37.666666666666664,127.66666666666667,0.2950391644908616
ozaukee,cedarburg,0001,t,62.5,186,0.33602150537634407
ozaukee,cedarburg,0003,t,76.5,220,0.3477272727272727
ozaukee,cedarburg,0005,t,55.333333333333336,175,0.3161904761904762
ozaukee,cedarburg,0007,t,47,140.33333333333334,0.334916864608076
ozaukee,fredonia,0001,t,38.75,156,0.2483974358974359
ozaukee,grafton,0001,t,50,183,0.273224043715847
ozaukee,grafton,0003,t,117,307.5,0.3804878048780488
ozaukee,portwashington,0001,t,61,188.5,0.32360742705570295
ozaukee,saukville,0001,t,51.666666666666664,197.33333333333334,0.26182432432432434
ozaukee,belgium,0001,v,44.666666666666664,136.66666666666666,0.32682926829268294
ozaukee,fredonia,0001,v,75.33333333333333,214.33333333333334,0.3514774494556765
ozaukee,grafton,0001,v,79,195.5,0.4040920716112532
ozaukee,grafton,0003,v,85.5,209.5,0.4081145584725537
ozaukee,grafton,0005,v,100,209,0.4784688995215311
ozaukee,grafton,0007,v,77,205.5,0.3746958637469586
ozaukee,grafton,0009,v,77,198,0.3888888888888889
ozaukee,grafton,0011,v,75.5,195,0.3871794871794872
ozaukee,grafton,0013,v,80.5,159,0.5062893081761006
ozaukee,saukville,0006,v,38.666666666666664,126.33333333333333,0.30606860158311344
ozaukee,saukville,0002,v,33,84.5,0.3905325443786982
ozaukee,thiensville,0001,v,128.5,305,0.42131147540983604
ozaukee,thiensville,0003,v,101.5,183.5,0.553133514986376
ozaukee,mequon,0001,c,187.5,432,0.4340277777777778
ozaukee,mequon,0003,c,162.5,410.5,0.39585870889159563
ozaukee,mequon,0008,c,114,258.3333333333333,0.44129032258064516
ozaukee,mequon,0011,c,136,306.5,0.4437194127243067
ozaukee,mequon,0013,c,104,252,0.4126984126984127
ozaukee,mequon,0019,c,136.33333333333334,289.3333333333333,0.47119815668202764
pepin,durand,0001,t,33.5,72.5,0.46206896551724136
pepin,lima,0001,t,22,41.5,0.5301204819277109
pepin,pepin,0001,t,32,62.5,0.512
pepin,waterville,0001,t,37.5,78.5,0.47770700636942676
pepin,pepin,0001,v,46,73.5,0.6258503401360545
pepin,durand,0001,c,66.66666666666667,140.33333333333334,0.4750593824228028
pierce,clifton,0001,t,68.33333333333333,132.66666666666666,0.5150753768844221
pierce,ellsworth,0001,t,50.5,117.5,0.4297872340425532
pierce,martell,0001,t,52.5,107,0.49065420560747663
pierce,oakgrove,0001,t,48.666666666666664,114.66666666666667,0.42441860465116277
pierce,riverfalls,0001,t,101,168.33333333333334,0.6
pierce,springlake,0001,t,21.5,52.5,0.4095238095238095
pierce,trenton,0001,t,79,163.5,0.4831804281345566
pierce,trimbelle,0001,t,62.5,161.5,0.38699690402476783
pierce,ellsworth,0001,v,56.75,117,0.48504273504273504
pierce,springvalley,0001,v,49,82.5,0.593939393939394
pierce,prescott,0001,c,158.5,272,0.5827205882352942
pierce,riverfalls,0006,c,169,239,0.7071129707112971
pierce,riverfalls,0009,c,56.333333333333336,89.33333333333333,0.6305970149253731
pierce,riverfalls,0012,c,113.33333333333333,178.33333333333334,0.6355140186915887
polk,alden,0001,t,42.5,97,0.4381443298969072
polk,appleriver,0001,t,36.5,79.5,0.4591194968553459
polk,balsamlake,0001,t,36,86,0.4186046511627907
polk,blackbrook,0001,t,38.5,102.5,0.375609756097561
polk,eureka,0001,t,42.5,99,0.4292929292929293
polk,farmington,0001,t,47,129,0.3643410852713178
polk,garfield,0001,t,29.666666666666668,67.66666666666667,0.43842364532019706
polk,georgetown,0001,t,28,58,0.4827586206896552
polk,lincoln,0001,t,54.25,110.5,0.49095022624434387
polk,luck,0001,t,29,58,0.5
polk,milltown,0001,t,39,73,0.5342465753424658
polk,osceola,0001,t,31.6,65.8,0.48024316109422494
polk,stcroixfalls,0001,t,37.5,78,0.4807692307692308
polk,balsamlake,0001,v,28,64,0.4375
polk,clearlake,0001,v,30,66,0.45454545454545453
polk,frederic,0001,v,67.5,144.5,0.4671280276816609
polk,luck,0001,v,29,56,0.5178571428571429
polk,osceola,0001,v,51,92.66666666666667,0.5503597122302158
polk,amery,0001,c,61.6,114.4,0.5384615384615384
polk,stcroixfalls,0001,c,61,112.25,0.5434298440979956
portage,carson,0001,t,51,102,0.5
portage,grant,0001,t,49.5,92.75,0.5336927223719676
portage,hull,0001,t,63.333333333333336,100.66666666666667,0.6291390728476821
portage,hull,0004,t,66.75,122.25,0.5460122699386503
portage,linwood,0001,t,60,113.5,0.5286343612334802
portage,pinegrove,0001,t,33,62,0.532258064516129
portage,plover,0001,t,40.333333333333336,88.33333333333333,0.45660377358490567
portage,sharon,0001,t,79,149.33333333333334,0.5290178571428571
portage,stockton,0001,t,76.66666666666667,138.33333333333334,0.5542168674698795
portage,stockton,0004,t,63.5,106.5,0.596244131455399
portage,amherst,0001,v,66.5,91.5,0.726775956284153
portage,plover,0002,v,115,199.5,0.5764411027568922
portage,plover,0004,v,169.5,278,0.6097122302158273
portage,plover,0008,v,72,120,0.6
portage,whiting,0001,v,55,81.25,0.676923076923077
portage,stevenspoint,0001,c,96.33333333333333,116.66666666666667,0.8257142857142857
portage,stevenspoint,0004,c,79.5,111.5,0.7130044843049327
portage,stevenspoint,0007,c,83,106,0.78301886792452835
portage,stevenspoint,0014,c,112.5,143,0.7867132867132867
portage,stevenspoint,0016,c,68.4,100.4,0.6812749003984063
portage,stevenspoint,0019,c,36.333333333333336,48.666666666666664,0.7465753424657534
portage,stevenspoint,0022,c,62.142857142857146,84.85714285714286,0.7323232323232324
portage,stevenspoint,0025,c,96,124.5,0.7710843373493976
portage,stevenspoint,0028,c,95.5,140.5,0.6797153024911032
price,eisenstein,0001,t,39,71,0.5492957746478874
price,elk,0001,t,87.5,196.5,0.44529262086513993
price,lake,0001,t,68.5,121.5,0.5637860082304527
price,worcester,0001,t,84.33333333333333,186,0.45340501792114696
price,parkfalls,0001,c,35.42857142857143,59.142857142857146,0.5990338164251208
price,phillips,0001,c,46.75,84,0.5565476190476191
racine,burlington,0001,t,39.285714285714285,105.28571428571429,0.373134328358209
racine,burlington,0008,t,48.5,115,0.4217391304347826
racine,dover,0001,t,24.375,77.625,0.3140096618357488
racine,norway,0001,t,43.09090909090909,153.45454545454547,0.28080568720379145
racine,raymond,0001,t,52.5,155.16666666666666,0.3383458646616541
racine,waterford,0001,t,45.3,149.6,0.30280748663101603
racine,yorkville,0001,t,84.4,209.8,0.4022878932316492
racine,caledonia,0001,v,101,294.5,0.34295415959252973
racine,caledonia,0003,v,130.66666666666666,294.3333333333333,0.44394110985277463
racine,caledonia,0006,v,95.25,206.75,0.4607013301088271
racine,caledonia,0009,v,120,245.25,0.4892966360856269
racine,caledonia,0014,v,113.5,244.25,0.4646878198567042
racine,caledonia,0018,v,81.33333333333333,205,0.3967479674796748
racine,mountpleasant,0017,v,76.8,143.6,0.5348189415041783
racine,mountpleasant,0002,v,91.75,161.75,0.5672333848531684
racine,mountpleasant,0005,v,148.75,272.25,0.5463728191000918
racine,mountpleasant,0013,v,127.66666666666667,271.6666666666667,0.4699386503067485
racine,mountpleasant,0015,v,167,312.75,0.533972821742606
racine,mountpleasant,0021,v,157.33333333333334,306.6666666666667,0.5130434782608696
racine,rochester,0001,v,42.333333333333336,126.83333333333333,0.33377135348226017
racine,sturtevant,0001,v,46.75,98.5,0.4746192893401015
racine,uniongrove,0001,v,39.142857142857146,103.57142857142857,0.3779310344827586
racine,waterford,0001,v,48.857142857142854,137.14285714285714,0.35625
racine,windpoint,0001,v,86.33333333333333,170.33333333333334,0.5068493150684932
racine,burlington,0001,c,121,222.5,0.5438202247191011
racine,burlington,0005,c,118.5,252.5,0.4693069306930693
richland,buenavista,0001,t,41,84.66666666666667,0.484251968503937
richland,marshall,0001,t,28.5,63.5,0.44881889763779526
richland,richland,0001,t,32.25,71.25,0.45263157894736844
richland,richwood,0001,t,27.5,44.5,0.6179775280898876
richland,rockbridge,0001,t,27,46,0.5869565217391305
richland,sylvan,0001,t,19,38,0.5
rock,beloit,0001,t,84.33333333333333,161.66666666666666,0.5216494845360825
rock,beloit,0004,t,60,101.33333333333333,0.5921052631578947
rock,beloit,0007,t,79.4,166.4,0.47716346153846156
rock,bradford,0001,t,50.5,112,0.45089285714285715
rock,center,0001,t,66,114.5,0.5764192139737991
rock,fulton,0001,t,64.66666666666667,117,0.5527065527065527
rock,harmony,0001,t,68,112.5,0.6044444444444445
rock,janesville,0001,t,50.44444444444444,91.55555555555556,0.5509708737864077
rock,laprairie,0001,t,42,80,0.525
rock,lima,0001,t,76.5,139,0.5503597122302158
rock,milton,0001,t,93,178,0.5224719101123596
rock,newark,0001,t,35,73.33333333333333,0.4772727272727273
rock,plymouth,0001,t,47.5,97,0.4896907216494845
rock,rock,0001,t,29.375,49,0.5994897959183674
rock,turtle,0001,t,61.5,122.5,0.5020408163265306
rock,union,0001,t,69.5,100.25,0.6932668329177057
rock,clinton,0001,v,47.666666666666664,99,0.48148148148148145
rock,orfordville,0001,v,72.5,117,0.6196581196581197
rock,brodhead,0007,c,6.5,10,0.65
rock,edgerton,0001,c,129.83333333333334,182.83333333333334,0.7101185050136737
rock,evansville,0001,c,81.7,106.6,0.7664165103189493
rock,milton,0001,c,57.61538461538461,92.46153846153847,0.6231281198003328
rusk,atlanta,0001,t,21,49,0.42857142857142855
rusk,bigbend,0001,t,23.5,53,0.44339622641509435
rusk,flambeau,0001,t,20.666666666666668,53.666666666666664,0.38509316770186336
rusk,grant,0001,t,10.8,23.2,0.46551724137931033
rusk,lawrence,0001,t,9.5,29,0.3275862068965517
rusk,marshall,0001,t,9,27.5,0.32727272727272727
rusk,richland,0001,t,10.5,24.5,0.42857142857142855
rusk,strickland,0001,t,13,26,0.5
rusk,stubbs,0001,t,27.5,57,0.4824561403508772
rusk,thornapple,0001,t,10,27.4,0.36496350364963503
rusk,weyerhaeuser,0001,v,12,20,0.6
rusk,ladysmith,0001,c,21.6,43.733333333333334,0.49390243902439024
stcroix,baldwin,0001,t,28.5,65.5,0.4351145038167939
stcroix,eaugalle,0001,t,38.5,91.5,0.4207650273224044
stcroix,hammond,0001,t,30.666666666666668,82.33333333333333,0.3724696356275304
stcroix,hudson,0001,t,38.714285714285715,84.85714285714286,0.4562289562289562
stcroix,kinnickinnic,0001,t,70.66666666666667,131.66666666666666,0.5367088607594936
stcroix,richmond,0001,t,31.2,62,0.5032258064516129
stcroix,stjoseph,0001,t,49.333333333333336,106.5,0.46322378716744916
stcroix,somerset,0001,t,47.166666666666664,109.66666666666667,0.43009118541033436
stcroix,starprairie,0001,t,27,69.83333333333333,0.38663484486873506
stcroix,troy,0001,t,62.42857142857143,130.28571428571428,0.4791666666666667
stcroix,warren,0001,t,48,107,0.4485981308411215
stcroix,baldwin,0001,v,25.333333333333332,53,0.4779874213836478
stcroix,hammond,0001,v,31.5,56.75,0.5550660792951542
stcroix,northhudson,0001,v,59.833333333333336,106.83333333333333,0.5600624024960998
stcroix,roberts,0001,v,24.25,44.25,0.5480225988700564
stcroix,somerset,0001,v,27.5,57.25,0.48034934497816595
stcroix,woodville,0001,v,33,67,0.4925373134328358
stcroix,glenwoodcity,0001,c,22.5,52,0.4326923076923077
stcroix,hudson,0001,c,47,98.5,0.47715736040609136
stcroix,hudson,0003,c,101,190.5,0.5301837270341208
stcroix,hudson,0005,c,142,243.5,0.5831622176591376
stcroix,hudson,0007,c,109.5,194.5,0.5629820051413882
stcroix,hudson,0009,c,155.5,235,0.6617021276595745
stcroix,hudson,0011,c,124,212.5,0.5835294117647059
stcroix,newrichmond,0001,c,32.5,65.5,0.4961832061068702
stcroix,newrichmond,0003,c,43.5,66.5,0.6541353383458647
stcroix,newrichmond,0005,c,28,50.5,0.5544554455445545
stcroix,newrichmond,0007,c,44,70,0.6285714285714286
stcroix,newrichmond,0009,c,40.5,82,0.49390243902439024
stcroix,newrichmond,0011,c,61,95,0.6421052631578947
stcroix,riverfalls,0001,c,72.6,123.8,0.5864297253634895
sauk,dellona,0001,t,88.5,173,0.5115606936416185
sauk,excelsior,0001,t,90,168.5,0.5341246290801187
sauk,lavalle,0001,t,68.5,141,0.4858156028368794
sauk,reedsburg,0001,t,49,101.5,0.4827586206896552
sauk,lakedelton,0001,v,49.5,95,0.5210526315789473
sauk,lakedelton,0003,v,6.333333333333333,12.333333333333334,0.5135135135135135
sauk,prairiedusac,0002,v,161.5,243,0.6646090534979424
sauk,saukcity,0001,v,93.66666666666667,135.66666666666666,0.6904176904176904
sauk,saukcity,0003,v,101.5,155.5,0.6527331189710611
sauk,springgreen,0001,v,163.5,224.5,0.7282850779510023
sauk,westbaraboo,0001,v,72.5,115.5,0.6277056277056277
sauk,baraboo,0009,c,132,216.5,0.6096997690531177
sauk,reedsburg,0001,c,35,76,0.4605263157894737
sauk,reedsburg,0007,c,62.666666666666664,116,0.5402298850574713
sauk,reedsburg,0010,c,38,83,0.4578313253012048
sawyer,basslake,0001,t,39,69.8,0.5587392550143266
sawyer,edgewater,0001,t,20,44.5,0.449438202247191
sawyer,hayward,0001,t,112.5,231,0.487012987012987
sawyer,lenroot,0001,t,56,112,0.5
sawyer,ojibwa,0001,t,6.5,14.5,0.4482758620689655
sawyer,radisson,0001,t,9,20,0.45
sawyer,roundlake,0001,t,48.5,109.5,0.4429223744292237
sawyer,winter,0001,t,37,78,0.47435897435897434
sawyer,hayward,0001,c,18.5,37.166666666666664,0.4977578475336323
shawano,angelica,0001,t,26.666666666666668,67.66666666666667,0.39408866995073893
shawano,belleplaine,0001,t,39,79.66666666666667,0.4895397489539749
shawano,germania,0001,t,11,18.5,0.5945945945945946
shawano,grant,0001,t,11.5,44.5,0.25842696629213485
shawano,greenvalley,0001,t,22,61,0.36065573770491804
shawano,herman,0001,t,13,33.5,0.3880597014925373
shawano,lessor,0001,t,21,70.5,0.2978723404255319
shawano,redsprings,0001,t,33,54.5,0.6055045871559633
shawano,richmond,0001,t,35,90.33333333333333,0.3874538745387454
shawano,washington,0001,t,29.333333333333332,75.33333333333333,0.3893805309734513
shawano,waukechon,0001,t,18,59.5,0.3025210084033613
shawano,wescott,0001,t,37.5,89,0.42134831460674155
shawano,wittenberg,0001,t,17,60.5,0.2809917355371901
shawano,bonduel,0001,v,43,91,0.4725274725274725
shawano,wittenberg,0001,v,29,54,0.5370370370370371
shawano,shawano,0001,c,70,147.5,0.4745762711864407
shawano,shawano,0003,c,56,112,0.5
shawano,shawano,0005,c,48,99.5,0.4824120603015075
shawano,shawano,0007,c,47.5,95,0.5
shawano,shawano,0009,c,61,114.5,0.5327510917030568
shawano,shawano,0011,c,65,131,0.4961832061068702
sheboygan,greenbush,0001,t,55.666666666666664,141.66666666666666,0.39294117647058824
sheboygan,herman,0001,t,33,96.66666666666667,0.3413793103448276
sheboygan,holland,0001,t,48.666666666666664,215.33333333333334,0.2260061919504644
sheboygan,lima,0001,t,40.5,172.75,0.23444283646888567
sheboygan,lyndon,0001,t,42.666666666666664,119,0.3585434173669468
sheboygan,mitchell,0001,t,44.666666666666664,130.33333333333334,0.34271099744245526
sheboygan,plymouth,0001,t,95.75,238,0.4023109243697479
sheboygan,rhine,0001,t,77.33333333333333,184.33333333333334,0.41952983725135623
sheboygan,scott,0001,t,31.666666666666668,129.33333333333334,0.24484536082474226
sheboygan,sheboygan,0001,t,67.9,151,0.44966887417218543
sheboygan,sheboyganfalls,0001,t,30,107.33333333333333,0.2795031055900621
sheboygan,sherman,0001,t,41,157,0.2611464968152866
sheboygan,wilson,0001,t,92.5,213.75,0.4327485380116959
sheboygan,cedargrove,0001,v,22,143.33333333333334,0.15348837209302327
sheboygan,elkhartlake,0001,v,102.5,182,0.5631868131868132
sheboygan,howardsgrove,0001,v,63,148,0.42567567567567566
sheboygan,kohler,0001,v,83.66666666666667,181.33333333333334,0.46139705882352944
sheboygan,oostburg,0001,v,28.75,176,0.16335227272727273
sheboygan,randomlake,0001,v,65,163.5,0.39755351681957185
sheboygan,plymouth,0001,c,74,152.33333333333334,0.48577680525164113
sheboygan,plymouth,0004,c,92.33333333333333,172.33333333333334,0.5357833655705996
sheboygan,plymouth,0007,c,95.33333333333333,178.66666666666666,0.5335820895522388
sheboygan,plymouth,0010,c,81.66666666666667,162,0.5041152263374485
sheboygan,sheboyganfalls,0001,c,137.33333333333334,284,0.4835680751173709
sheboygan,sheboyganfalls,0003,c,121.33333333333333,221.66666666666666,0.5473684210526316
sheboygan,sheboyganfalls,0006,c,103.66666666666667,205,0.5056910569105691
taylor,littleblack,0001,t,29,74.5,0.38926174496644295
taylor,medford,0001,c,44.5,83,0.536144578313253
taylor,medford,0003,c,32,64.5,0.49612403100775193
taylor,medford,0005,c,31,64,0.484375
taylor,medford,0007,c,29.5,54,0.5462962962962963
trempealeau,albion,0001,t,45.5,76.5,0.5947712418300654
trempealeau,arcadia,0001,t,64,134.25,0.4767225325884544
trempealeau,burnside,0001,t,16,27,0.5925925925925926
trempealeau,caledonia,0001,t,22.5,53,0.42452830188679247
trempealeau,ettrick,0001,t,65,96.5,0.6735751295336787
trempealeau,gale,0001,t,46.333333333333336,97,0.47766323024054985
trempealeau,lincoln,0001,t,22,36.5,0.6027397260273972
trempealeau,pigeon,0001,t,22.5,40,0.5625
trempealeau,preston,0001,t,24,43.666666666666664,0.549618320610687
trempealeau,trempealeau,0001,t,94,146.5,0.6416382252559727
trempealeau,unity,0001,t,34,62.5,0.544
trempealeau,strum,0001,v,64.5,111,0.581081081081081
trempealeau,trempealeau,0001,v,69.5,126.5,0.549407114624506
trempealeau,arcadia,0001,c,55,105.66666666666667,0.5205047318611987
trempealeau,blair,0001,c,33.666666666666664,49.333333333333336,0.6824324324324325
trempealeau,galesville,0001,c,60,104,0.5769230769230769
trempealeau,independence,0001,c,26,43.666666666666664,0.5954198473282443
trempealeau,osseo,0001,c,35.333333333333336,64,0.5520833333333334
trempealeau,whitehall,0001,c,44,70,0.6285714285714286
vernon,bergen,0001,t,44,77.66666666666667,0.5665236051502146
vernon,christiana,0001,t,64.5,119,0.542016806722689
vernon,clinton,0001,t,25.5,48.5,0.5257731958762887
vernon,coon,0001,t,70.5,111.5,0.6322869955156951
vernon,franklin,0001,t,43.5,98,0.44387755102040816
vernon,genoa,0001,t,32.5,51,0.6372549019607843
vernon,hamburg,0001,t,61,116.5,0.5236051502145923
vernon,harmony,0001,t,23,44.333333333333336,0.518796992481203
vernon,hillsboro,0001,t,10.333333333333334,32.333333333333336,0.31958762886597936
vernon,jefferson,0001,t,30.75,55.5,0.5540540540540541
vernon,stark,0001,t,23.5,37.5,0.6266666666666667
vernon,union,0001,t,16,27.333333333333332,0.5853658536585366
vernon,viroqua,0001,t,56.75,100.5,0.5646766169154229
vernon,webster,0001,t,41,54.5,0.7522935779816514
vernon,hillsboro,0001,c,18.5,35,0.5285714285714286
vernon,viroqua,0001,c,93.88888888888889,146.22222222222223,0.64209726443769
vernon,westby,0001,c,62.2,100.2,0.6207584830339321
vilas,arborvitae,0001,t,43.42857142857143,93.71428571428571,0.4634146341463415
vilas,boulderjunction,0001,t,57.5,109.5,0.5251141552511416
vilas,cloverland,0001,t,49,109.5,0.4474885844748858
vilas,conover,0001,t,53.5,124.5,0.42971887550200805
vilas,lacduflambeau,0001,t,37.714285714285715,58.857142857142854,0.6407766990291263
vilas,lincoln,0001,t,40.6,90.6,0.4481236203090508
vilas,phelps,0001,t,81,212.5,0.3811764705882353
vilas,plumlake,0001,t,24,67.5,0.35555555555555557
