Precinct,Total.x,Trump,Clinton,trump_pct,clinton_pct,Total.y,Jones,Moore,jones_pct,moore_pct,change_dem
TROY ADAMS ARMORY,1619,1053,470,0.650401482396541,0.29030265596046945,943,417,506,0.44220572640509015,0.5365853658536586,0.1519030704446207
TROY PUBLIC LIBRARY,1231,216,967,0.17546709991876522,0.7855402112103981,706,632,72,0.8951841359773371,0.10198300283286119,0.10964392476693907
TROY REC CENTER,1687,1166,437,0.6911677534084173,0.25903971547125076,1063,416,628,0.3913452492944497,0.5907808090310442,0.13230553382319893
TRULL,128,120,5,0.9375,0.0390625,68,4,63,0.058823529411764705,0.9264705882352942,0.019761029411764705
TUCKERS CHAPEL FIRE DEPT,198,173,20,0.8737373737373737,0.10101010101010101,103,26,76,0.2524271844660194,0.7378640776699029,0.15141708345591842
TUPELOPIKEVILLE STORE,252,223,26,0.8849206349206349,0.10317460317460317,161,22,137,0.13664596273291926,0.8509316770186336,0.033471359558316094
TURKEY HEAVEN VFD,366,307,43,0.8387978142076503,0.11748633879781421,188,42,145,0.22340425531914893,0.7712765957446809,0.10591791652133471
TURNER HOLLIS LEGION 195,314,244,57,0.7770700636942676,0.18152866242038215,209,59,148,0.2822966507177033,0.7081339712918661,0.10076798829732117
TURNER SURLES COMM CTR,274,17,255,0.06204379562043796,0.9306569343065694,224,218,6,0.9732142857142857,0.026785714285714284,0.042557351407716326
TUSCUMBIA CALVARY BAPTIST,458,295,135,0.6441048034934498,0.29475982532751094,238,117,116,0.49159663865546216,0.48739495798319327,0.19683681332795122
TUSCUMBIA MULTIPURPOSE,987,596,340,0.6038500506585613,0.3444782168186423,619,320,286,0.5169628432956381,0.4620355411954766,0.1724846264769958
TUSKEGEE MUNICIPAL COMPLX,1376,40,1308,0.029069767441860465,0.9505813953488372,1071,1049,18,0.9794584500466853,0.01680672268907563,0.02887705469784807
TUTWILER FIRE DEPT,260,226,26,0.8692307692307693,0.1,162,35,126,0.21604938271604937,0.7777777777777778,0.11604938271604937
TWILLEY TOWN CHURCH,493,345,136,0.6997971602434077,0.27586206896551724,294,124,183,0.4217687074829932,0.6224489795918368,0.14590663851747598
UN METHODIST ALABASTER,2562,1770,619,0.6908665105386417,0.24160811865729898,1569,710,814,0.45251752708731674,0.5188017845761632,0.21090940843001776
UNDERWOOD BAPTIST CHURCH,279,239,26,0.8566308243727598,0.0931899641577061,154,26,125,0.16883116883116883,0.8116883116883117,0.07564120467346273
UNION BAPTIST CHURCH 1,1183,1016,121,0.8588334742180896,0.10228233305156383,545,124,411,0.22752293577981653,0.7541284403669725,0.12524060272825271
UNION BAPTIST CHURCH 2,1e3,843,120,0.843,0.12,642,143,489,0.22274143302180685,0.7616822429906542,0.10274143302180685
UNION CHAPEL COMM CTR,1110,959,113,0.8639639639639639,0.1018018018018018,539,115,415,0.21335807050092764,0.7699443413729128,0.11155626869912584
UNION COMMUNITY BUILDING,651,580,62,0.890937019969278,0.09523809523809523,477,91,377,0.19077568134171907,0.790356394129979,0.09553758610362384
UNION COMMUNITY PRCT 1,435,393,24,0.903448275862069,0.05517241379310345,220,34,186,0.15454545454545454,0.8454545454545455,0.0993730407523511
UNION FIRE DEPT,255,46,209,0.1803921568627451,0.8196078431372549,201,171,30,0.8507462686567164,0.14925373134328357,0.031138425519461554
UNION GROVE COMMUNITY CTR,943,801,105,0.8494167550371156,0.11134676564156946,532,111,414,0.20864661654135339,0.7781954887218046,0.09729985089978392
UNION GROVE FIRE,304,267,33,0.8782894736842105,0.10855263157894737,172,30,138,0.1744186046511628,0.8023255813953488,0.06586597307221542
UNION HALL GOODSPRINGS,453,391,50,0.8631346578366446,0.11037527593818984,244,44,190,0.18032786885245902,0.7786885245901639,0.06995259291426918
UNION HILL,175,150,19,0.8571428571428571,0.10857142857142857,102,13,89,0.12745098039215685,0.8725490196078431,0.018879551820728285
UNION HILL SENIOR CTR,1792,1476,234,0.8236607142857143,0.13058035714285715,1093,259,801,0.23696248856358645,0.7328453796889296,0.1063821314207293
UNION NEW NATL GRD ARMORY,789,532,245,0.6742712294043093,0.3105196451204056,532,222,306,0.41729323308270677,0.575187969924812,0.10677358796230119
UNION SPRINGS ARMORY,2029,300,1702,0.14785608674223755,0.838836865450961,1503,1320,180,0.8782435129740519,0.11976047904191617,0.039406647523090865
UNIONTOWN CITY HALL,540,54,485,0.1,0.8981481481481481,401,371,28,0.9251870324189526,0.06982543640897755,0.027038884270804475
UNITY BAPT,393,88,299,0.22391857506361323,0.7608142493638677,307,255,52,0.8306188925081434,0.16938110749185667,0.0698046431442757
UNITY MISSIONARY BAPTIST,283,257,19,0.9081272084805654,0.06713780918727916,144,22,122,0.1527777777777778,0.8472222222222222,0.08563996859049863
UNIVERSITY BAPTIST CHURCH,915,558,301,0.6098360655737705,0.3289617486338798,658,346,295,0.5258358662613982,0.44832826747720367,0.19687411762751844
UNIVERSITY MALL,1804,851,821,0.47172949002217296,0.45509977827050996,1231,864,343,0.7018683996750609,0.2786352558895207,0.24676862140455091
UPSHAW FIRE DEPT,221,184,31,0.832579185520362,0.14027149321266968,123,23,100,0.18699186991869918,0.8130081300813008,0.04672037670602949
UPTOWN MARVYN,307,155,145,0.504885993485342,0.4723127035830619,215,134,77,0.6232558139534884,0.3581395348837209,0.15094311037042651
UPTOWN WAVERLY,276,118,144,0.427536231884058,0.5217391304347826,169,96,69,0.5680473372781065,0.40828402366863903,0.04630820684332393
URIAH FIRE DEPT,538,448,72,0.8327137546468402,0.13382899628252787,336,60,272,0.17857142857142858,0.8095238095238095,0.04474243228890071
VAILS,213,203,6,0.9530516431924883,0.028169014084507043,119,3,116,0.025210084033613446,0.9747899159663865,-0.002958930050893597
VALLEY,153,120,33,0.7843137254901961,0.21568627450980393,94,30,64,0.3191489361702128,0.6808510638297872,0.10346266166040885
VALLEY GRANDE COMM CTR,1538,974,538,0.6332899869960988,0.34980494148244473,1100,503,585,0.4572727272727273,0.5318181818181819,0.10746778579028254
VALLEY GROVE COMM CTR,899,808,73,0.8987764182424917,0.08120133481646273,511,86,415,0.16829745596868884,0.812133072407045,0.0870961211522261
VALLEY HEAD TOWN HALL,308,237,53,0.7694805194805194,0.17207792207792208,158,53,101,0.33544303797468356,0.6392405063291139,0.16336511589676148
VALLEY SPORTSPLEX,4219,2696,1423,0.6390139843564826,0.3372837165205025,2221,1130,1072,0.5087798289058982,0.48266546600630345,0.17149611238539575
VALLEYDALE BAPTIST,2982,2194,564,0.7357478202548625,0.1891348088531187,2142,822,1241,0.38375350140056025,0.5793650793650794,0.19461869254744155
VANCE TOWN HALL,1186,981,166,0.8271500843170321,0.1399662731871838,623,177,437,0.2841091492776886,0.7014446227929374,0.1441428760905048
VANDIVERSTERETT SR CTR,582,539,34,0.9261168384879725,0.058419243986254296,351,48,300,0.13675213675213677,0.8547008547008547,0.07833289276588247
VAUGHN BLUMBERG CENTER,2173,1395,691,0.6419696272434422,0.31799355729406353,1261,591,650,0.46867565424266455,0.5154639175257731,0.15068209694860102
VAUGHN COMM CENTER,360,158,192,0.4388888888888889,0.5333333333333333,255,158,90,0.6196078431372549,0.35294117647058826,0.0862745098039216
VERNON ARMORY EAST,591,511,72,0.8646362098138748,0.1218274111675127,297,55,235,0.18518518518518517,0.7912457912457912,0.06335777401767248
VERNON ARMORY WEST,968,751,189,0.7758264462809917,0.1952479338842975,520,170,344,0.3269230769230769,0.6615384615384615,0.13167514303877942
VESTAVIA HILLS ELEM,2247,1483,613,0.6599910992434357,0.2728081886960392,1414,701,671,0.4957567185289958,0.47454031117397455,0.2229485298329566
VFD HONORAVILLE,253,221,25,0.8735177865612648,0.09881422924901186,141,20,118,0.14184397163120568,0.8368794326241135,0.04302974238219383
VICTORY BAPTIST,1972,1414,487,0.7170385395537525,0.24695740365111563,1190,488,692,0.41008403361344536,0.5815126050420169,0.16312662996232974
VIDETTE COMMUNITY CTR,135,124,6,0.9185185185185185,0.044444444444444446,79,8,70,0.10126582278481013,0.8860759493670886,0.05682137834036568
VIGOR HIGH SCHOOL 1,820,9,801,0.01097560975609756,0.9768292682926829,732,720,12,0.9836065573770492,0.01639344262295082,0.006777289084366256
VIGOR HIGH SCHOOL 2,671,13,646,0.019374068554396422,0.96274217585693,270,266,4,0.9851851851851852,0.014814814814814815,0.02244300932825516
VINA FIRE DEPT PRCT 6,492,409,63,0.8313008130081301,0.12804878048780488,257,51,206,0.19844357976653695,0.8015564202334631,0.07039479927873207
VINCENT REVIVAL CTR,1117,771,307,0.6902417188898836,0.2748433303491495,724,296,419,0.4088397790055249,0.5787292817679558,0.1339964486563754
VOLUNTEER FIRE STATION,304,43,258,0.14144736842105263,0.8486842105263158,223,194,29,0.8699551569506726,0.13004484304932734,0.021270946424356785
W MORGAN E LAWRENCE WS,701,596,78,0.8502139800285307,0.11126961483594865,431,82,340,0.1902552204176334,0.7888631090487239,0.07898560558168476
WACO CHURCH CHRIST PCT16,268,186,71,0.6940298507462687,0.26492537313432835,121,36,84,0.2975206611570248,0.6942148760330579,0.032595288022696456
WACOOCHEE JR HIGH SCHOOL,873,657,187,0.7525773195876289,0.21420389461626574,451,158,288,0.35033259423503327,0.6385809312638581,0.13612869961876753
WADLEY,353,256,82,0.7252124645892352,0.23229461756373937,199,64,135,0.32160804020100503,0.678391959798995,0.08931342263726566
WAGARVILLE FIRE HOUSE,517,346,164,0.6692456479690522,0.31721470019342357,335,132,200,0.3940298507462687,0.5970149253731343,0.0768151505528451
WAINWRIGHT FINCH FD,137,72,64,0.5255474452554745,0.46715328467153283,94,45,49,0.4787234042553192,0.5212765957446809,0.011570119583786342
WAKEFIELD VFD,314,263,38,0.8375796178343949,0.12101910828025478,188,42,141,0.22340425531914893,0.75,0.10238514703889415
WALDO CITY HALL,375,306,62,0.816,0.16533333333333333,222,57,156,0.25675675675675674,0.7027027027027027,0.09142342342342341
WALKER SPR OVERSTREET GRO,379,154,223,0.40633245382585753,0.5883905013192612,277,187,90,0.6750902527075813,0.3249097472924188,0.08669975138832009
WALL STREET COMM CENTER,661,284,370,0.4296520423600605,0.5597579425113465,386,250,134,0.6476683937823834,0.3471502590673575,0.08791045127103692
WALLACE METHODIST CHURCH,71,63,5,0.8873239436619719,0.07042253521126761,37,2,35,0.05405405405405406,0.9459459459459459,-0.016368481157213552
WALLSBORO COMMUNITY CTR,1136,785,306,0.6910211267605634,0.26936619718309857,741,278,451,0.37516869095816463,0.6086369770580297,0.10580249377506606
WALNUT GROVE VFD,907,808,77,0.8908489525909592,0.08489525909592062,545,89,449,0.163302752293578,0.8238532110091743,0.07840749319765737
WALNUT PARK REC CTR,670,448,198,0.6686567164179105,0.2955223880597015,367,159,201,0.4332425068119891,0.547683923705722,0.13772011875228762
WALTER COMMUNITY CENTER,619,550,54,0.8885298869143781,0.08723747980613894,359,46,309,0.12813370473537605,0.8607242339832869,0.04089622492923711
WALTON PARK,1532,96,1405,0.06266318537859007,0.9171018276762402,1103,1053,47,0.9546690843155031,0.04261106074342702,0.03756725663926297
WARRENTON COMM CTR,821,682,108,0.830694275274056,0.1315468940316687,507,148,341,0.29191321499013806,0.6725838264299803,0.16036632095846937
WARRIOR DIST2 REC CTR,334,18,309,0.05389221556886228,0.9251497005988024,260,248,12,0.9538461538461539,0.046153846153846156,0.028696453247351483
WATERLOO SENIOR CITIZEN,306,249,41,0.8137254901960784,0.13398692810457516,138,45,93,0.32608695652173914,0.6739130434782609,0.19210002841716398
WATTSVILLE VFD,909,818,60,0.8998899889988999,0.066006600660066,519,75,433,0.14450867052023122,0.8342967244701349,0.07850206986016522
WAVERLY,158,88,48,0.5569620253164557,0.3037974683544304,116,51,64,0.4396551724137931,0.5517241379310345,0.1358577040593627
WEATHERLY HGTS BAPTIST,2874,1822,790,0.6339596381350034,0.27487821851078637,2242,1127,1031,0.5026761819803747,0.45985727029438,0.2277979634695883
WEBB CITY HALL,747,590,134,0.7898259705488622,0.17938420348058903,384,96,285,0.25,0.7421875,0.07061579651941097
WEBSTER VT CTRWAYSIDE SC,155,144,9,0.9290322580645162,0.05806451612903226,93,5,85,0.053763440860215055,0.9139784946236559,-0.004301075268817206
WEBSTERS CHAPEL FIRE DEPT,936,824,77,0.8803418803418803,0.08226495726495726,498,112,379,0.2248995983935743,0.7610441767068273,0.142634641128617
WEDOWEE CITY HALL 1,832,608,203,0.7307692307692307,0.2439903846153846,0,0,0,NaN,NaN,NaN
WEDOWEE CITY HALL 2,354,245,98,0.692090395480226,0.2768361581920904,677,240,435,0.35450516986706054,0.6425406203840472,0.07766901167497015
WEEDS STORE BRANTLEY,237,213,21,0.8987341772151899,0.08860759493670886,145,20,119,0.13793103448275862,0.8206896551724138,0.04932343954604976
WEHADKEE,66,49,16,0.7424242424242424,0.24242424242424243,33,11,22,0.3333333333333333,0.6666666666666666,0.09090909090909088
WELTI MT ZION CHURCH,340,285,44,0.8382352941176471,0.12941176470588237,175,47,128,0.26857142857142857,0.7314285714285714,0.1391596638655462
WESLEY CHAPEL,172,146,14,0.8488372093023255,0.08139534883720931,102,12,89,0.11764705882352941,0.8725490196078431,0.0362517099863201
WEST CHAMBERS,237,67,165,0.28270042194092826,0.6962025316455697,180,143,37,0.7944444444444444,0.20555555555555555,0.09824191279887473
WEST COOSA SR CTR BOX 5,771,710,46,0.920881971465629,0.05966277561608301,415,52,360,0.12530120481927712,0.8674698795180723,0.0656384292031941
WEST HUNTSVILLE BAPTIST,1270,442,727,0.3480314960629921,0.5724409448818898,847,637,193,0.7520661157024794,0.22786304604486424,0.1796251708205896
WEST PARK HEIGHTS BAPTIST,1242,1060,149,0.8534621578099839,0.11996779388083736,594,160,421,0.26936026936026936,0.7087542087542088,0.149392475479432
WEST PERRY,377,67,304,0.17771883289124668,0.8063660477453581,288,249,38,0.8645833333333334,0.13194444444444445,0.05821728558797523
WEST POINT COMMUNITY CTR,1297,1176,82,0.9067077872012336,0.06322282189668466,719,105,607,0.14603616133518776,0.8442280945757997,0.08281333943850311
WESTGATE PARK,3308,2681,473,0.810459492140266,0.14298669891172913,1997,582,1371,0.2914371557336004,0.686529794692038,0.14845045682187127
WESTMEADE BAPTIST CHURCH,811,478,294,0.5893958076448829,0.3625154130702836,514,279,224,0.5428015564202334,0.4357976653696498,0.1802861433499498
WESTSIDE BAPTIST,535,399,120,0.7457943925233644,0.22429906542056074,309,132,172,0.42718446601941745,0.5566343042071198,0.2028854005988567
WESTSIDE BAPTIST,535,399,120,0.7457943925233644,0.22429906542056074,478,320,155,0.6694560669456067,0.32426778242677823,0.4451570015250459
WESTSIDE BAPTIST,796,361,414,0.4535175879396985,0.5201005025125628,309,132,172,0.42718446601941745,0.5566343042071198,-0.09291603649314534
WESTSIDE BAPTIST,796,361,414,0.4535175879396985,0.5201005025125628,478,320,155,0.6694560669456067,0.32426778242677823,0.14935556443304387
WESTSIDE COMMUNITY CTR,2609,2168,333,0.83096972019931,0.12763510923725566,1322,297,1008,0.22465960665658094,0.762481089258699,0.09702449741932528
WESTSIDE COMMUNITY CTR,2609,2168,333,0.83096972019931,0.12763510923725566,113,105,6,0.9292035398230089,0.05309734513274336,0.8015684305857532
WESTSIDE COMMUNITY CTR,217,18,194,0.08294930875576037,0.8940092165898618,1322,297,1008,0.22465960665658094,0.762481089258699,-0.6693496099332809
WESTSIDE COMMUNITY CTR,217,18,194,0.08294930875576037,0.8940092165898618,113,105,6,0.9292035398230089,0.05309734513274336,0.035194323233147085
WHATLEY,220,86,131,0.39090909090909093,0.5954545454545455,150,113,36,0.7533333333333333,0.24,0.15787878787878784
WHISKEY RUN DIST 3,488,21,458,0.0430327868852459,0.9385245901639344,402,392,10,0.9751243781094527,0.024875621890547265,0.036599787945518325
WHISKEY RUN DIST 5,19,13,6,0.6842105263157895,0.3157894736842105,17,6,11,0.35294117647058826,0.6470588235294118,0.03715170278637775
WHITE CITY COMMUNITY CTR,908,792,80,0.8722466960352423,0.0881057268722467,496,94,393,0.18951612903225806,0.7923387096774194,0.10141040216001136
WHITE PLAINS 1ST BAPTIST,909,782,96,0.8602860286028603,0.10561056105610561,472,105,357,0.22245762711864406,0.7563559322033898,0.11684706606253845
WHITE PLAINS VFD,503,427,50,0.8489065606361829,0.09940357852882704,310,79,226,0.25483870967741934,0.7290322580645161,0.1554351311485923
WHITEHALL TOWN HALL,888,99,778,0.11148648648648649,0.8761261261261262,628,576,51,0.9171974522292994,0.08121019108280254,0.04107132610317321
WHITES CHAPEL TOWN HALL,779,625,137,0.8023106546854942,0.17586649550706032,466,142,315,0.30472103004291845,0.6759656652360515,0.12885453453585813
WHITESBURG CENTER,2674,1701,738,0.6361256544502618,0.27599102468212416,2086,969,1018,0.46452540747842763,0.48801534036433364,0.18853438279630347
WHITFIELD TRAILER,76,6,70,0.07894736842105263,0.9210526315789473,66,63,3,0.9545454545454546,0.045454545454545456,0.03349282296650724
WHITONOLD SCHOOL BLDG,351,290,49,0.8262108262108262,0.1396011396011396,207,57,144,0.2753623188405797,0.6956521739130435,0.13576117923944012
WHITSON CHURCH OF CHRIST,39,36,1,0.9230769230769231,0.02564102564102564,20,1,18,0.05,0.9,0.024358974358974363
WHORTON BEND FIRE STATION,1008,856,121,0.8492063492063492,0.12003968253968254,750,214,520,0.28533333333333333,0.6933333333333334,0.16529365079365077
WICKSBURG VFD,1285,1162,83,0.9042801556420234,0.06459143968871596,743,83,657,0.1117092866756393,0.8842530282637954,0.04711784698692334
WIGGINS COMMUNITY CTR,550,11,532,0.02,0.9672727272727273,442,431,11,0.9751131221719457,0.024886877828054297,0.007840394899218395
WIGINTON COMM BLDG HWY 53,133,109,22,0.8195488721804511,0.16541353383458646,78,25,53,0.32051282051282054,0.6794871794871795,0.15509928667823408
WILLOWBROOK BAPTIST,3941,2550,1049,0.6470438974879472,0.26617609743719867,3023,1380,1492,0.45650016539861066,0.49354945418458485,0.190324067961412
WILSON STORE,160,131,28,0.81875,0.175,80,23,57,0.2875,0.7125,0.11249999999999999
WILSONVILLE UN METHODIST,1576,1385,169,0.8788071065989848,0.10723350253807107,925,192,719,0.20756756756756756,0.7772972972972974,0.10033406502949649
WINDHAM SPRINGS BAPT,188,171,15,0.9095744680851063,0.0797872340425532,126,19,103,0.15079365079365079,0.8174603174603174,0.07100641675109759
WING FIRE DEPARTMENT,195,169,25,0.8666666666666667,0.1282051282051282,127,18,105,0.14173228346456693,0.8267716535433071,0.013527155259438733
WINN FIRE DEPT,275,88,184,0.32,0.6690909090909091,182,126,56,0.6923076923076923,0.3076923076923077,0.02321678321678322
WINTERBORO VFD,1275,693,552,0.5435294117647059,0.4329411764705882,811,446,359,0.5499383477188656,0.44266337854500615,0.11699717124827741
WIREGRASS PARK,2666,1176,1405,0.44111027756939236,0.527006751687922,1555,1015,532,0.6527331189710611,0.34212218649517684,0.12572636728313913
WISE MILL CHURCH,295,265,20,0.8983050847457628,0.06779661016949153,161,25,136,0.15527950310559005,0.84472049689441,0.08748289293609852
WOLF CREEK VFD,347,317,20,0.9135446685878963,0.05763688760806916,186,24,158,0.12903225806451613,0.8494623655913979,0.07139537045644696
WOLF SPRINGS BAPTIST,410,309,90,0.7536585365853659,0.21951219512195122,257,97,158,0.377431906614786,0.6147859922178989,0.15791971149283476
